WS10M_lag1,RH,MIN_TEMP,PREC,WD_sin,SURF_PRESSURE_DIFF,AVG_TEMP,WD_cos,RH_lag1,MONOSOON_SEASON_Southwest_Monsoon,MAX_TEMP,SL_PRESSURE_lag1,CLOUD_COVER,WS10M,XGB_fnn_optuna
5.36,84.55,22.42,1.2,-0.7954734809,-0.0499999999999971,24.6,0.6059884003,84.3,0,26.85,1008.8,7.0,6.12,5.6522703045427924
6.12,79.22,22.19,6.94,-0.9854078985,-0.0799999999999983,24.0,0.1702094992,84.55,0,28.11,1008.2,8.0,6.23,6.09646005150875
6.23,85.01,24.35,14.43,-0.8917975296,-0.0100000000000051,26.5,-0.4524347093,79.22,0,27.77,1007.2,8.0,5.1,5.297079011662438
5.1,84.25,24.53,15.46,-0.9510565163,0.2000000000000028,26.1,-0.3090169944,85.01,0,27.72,1008.1,6.0,4.65,5.310109288994554
4.65,82.11,24.89,2.04,-0.791223533,0.019999999999996,26.7,-0.6115270402,84.25,0,28.44,1009.5,5.0,3.89,4.240239095856191
3.89,82.98,24.31,1.24,-0.8377187166,0.0900000000000034,27.0,-0.546101961,82.11,0,27.87,1010.1,4.0,2.57,3.7898294405378996
2.57,78.35,23.59,1.96,0.4878596591,-0.019999999999996,27.4,0.8729220773,82.98,0,29.07,1010.6,4.0,1.48,2.071041594174419
1.48,81.04,23.46,2.67,0.3469356516,-0.1099999999999994,27.1,0.9378889346,78.35,0,28.66,1010.8,2.0,3.27,2.4254718135640485
3.27,83.02,22.02,0.99,0.5254716511,-0.0800000000000125,27.1,0.8508111094,81.04,0,29.17,1009.4,3.0,4.63,3.735009710163396
4.63,85.74,22.76,2.22,0.4083304604,0.0100000000000051,25.5,0.9128341772,83.02,0,28.1,1008.9,7.0,5.9,5.717190684365699
5.9,86.29,23.32,7.72,0.3762242631,-0.0900000000000034,27.5,0.9265286309,85.74,0,28.38,1008.9,7.0,6.2,5.585217904997243
6.2,89.77,23.58,14.8,0.2368381461,-0.0899999999999892,26.3,0.97154912,86.29,0,26.35,1007.7,6.0,5.71,5.370167949320711
5.71,89.37,24.0,6.41,0.2923717047,-0.0400000000000062,28.4,0.956304756,89.77,0,27.77,1007.3,6.0,4.58,4.8368369061447485
4.58,90.81,24.17,10.28,0.2215484976,0.0100000000000051,27.6,0.9751493543,89.37,0,26.87,1006.7,7.0,6.53,6.1288770412066995
6.53,88.99,23.7,2.85,0.1460830286,0.0899999999999892,27.7,0.989272333,90.81,0,27.4,1007.1,6.0,5.25,5.717248073002275
5.25,88.53,24.12,5.34,-0.139173101,0.0400000000000062,26.7,0.9902680687,88.99,0,28.33,1008.0,4.0,5.92,5.483793742272763
5.92,88.74,23.95,13.59,-0.4226182617,0.0699999999999931,27.4,0.906307787,88.53,0,27.8,1008.4,6.0,5.53,4.954179196075963
5.53,91.89,24.74,63.44,-0.7922896434,-0.0799999999999983,25.4,0.6101451639,88.74,0,26.3,1008.5,8.0,6.78,6.210631837828451
6.78,91.52,23.87,8.08,-0.4099230338,0.1899999999999977,26.7,-0.9121201162,91.89,0,26.52,1011.0,5.0,5.95,5.329618069630848
5.95,82.35,23.26,1.4,0.3971478906,0.2600000000000051,27.4,-0.9177546257,91.52,0,28.85,1011.1,3.0,2.23,1.6491698287821674
2.23,83.83,23.33,2.74,0.5606389946,0.0600000000000022,27.6,0.8280603346,82.35,0,29.25,1012.6,5.0,2.28,3.05070633165099
2.28,84.15,22.43,0.22,0.7512641335,0.1099999999999994,28.4,0.660001668,83.83,0,28.38,1013.6,5.0,4.27,4.209607425372144
4.27,83.36,21.92,0.01,0.6225146366,0.0799999999999983,27.9,0.7826081569,84.15,0,28.26,1014.3,2.0,4.78,5.01356775775726
4.78,83.03,21.03,0.0,0.5877852523,-0.019999999999996,27.4,0.8090169944,83.36,0,28.26,1015.0,4.0,4.93,4.326312832393566
4.93,84.02,21.25,0.0,0.5195191119,-0.0700000000000073,26.9,0.8544588301,83.03,0,28.03,1014.3,3.0,5.19,4.734567221586441
5.19,82.0,21.24,0.0,0.6225146366,-0.059999999999988,27.0,0.7826081569,84.02,0,28.06,1013.6,4.0,4.72,4.59067225023569
4.72,80.6,21.11,0.01,0.5606389946,0.019999999999996,27.4,0.8280603346,82.0,0,28.06,1013.4,3.0,5.08,4.869545610496107
5.08,80.96,21.68,0.1,0.549022818,-0.1200000000000045,27.9,0.8358073614,80.6,0,28.27,1013.0,2.0,5.66,5.145712401194499
5.66,86.07,22.08,0.69,0.3436596946,-0.0699999999999931,28.4,0.9390942521,80.96,0,28.87,1011.9,3.0,5.32,4.8729595705897575
5.32,89.12,23.41,5.38,0.4241994227,0.0799999999999983,28.6,0.905568799,86.07,0,27.86,1011.8,6.0,5.32,5.643549235866533
5.32,88.98,23.44,11.17,0.3762242631,-0.0400000000000062,28.1,0.9265286309,89.12,0,28.1,1012.7,6.0,5.71,5.119463514005201
5.71,85.78,22.94,3.37,0.4352310994,-0.0499999999999971,27.2,0.9003187714,88.98,0,28.83,1012.6,4.0,6.81,5.211065590204592
6.81,83.05,22.28,0.36,0.4601997848,0.1400000000000005,27.6,0.8878153851,85.78,0,28.82,1012.0,2.0,6.29,5.815888305825022
6.29,80.38,21.29,0.01,0.4617486132,-0.019999999999996,26.9,0.8870108332,83.05,0,28.06,1013.1,2.0,6.53,6.154220271869095
6.53,77.64,19.61,0.0,0.4954586684,-0.1099999999999994,26.2,0.8686315144,80.38,0,27.67,1012.8,4.0,5.62,5.146892019401379
5.62,77.63,19.68,0.0,0.538770785,-0.0799999999999983,26.4,0.842452397,77.64,0,27.49,1011.4,4.0,4.88,4.95296479264536
4.88,78.23,19.7,0.0,0.5807029557,0.0099999999999909,26.3,0.8141155184,77.63,0,28.7,1011.0,3.0,4.59,4.442127746175229
4.59,80.47,21.74,0.18,0.5519369853,0.0100000000000051,27.4,0.8338858221,78.23,0,28.1,1011.3,4.0,4.54,4.336379182472375
4.54,83.28,22.36,2.5,0.3746065934,-0.0799999999999983,27.1,0.9271838546,80.47,0,28.39,1011.0,5.0,3.15,4.1304253956954895
3.15,86.21,23.35,19.56,0.4663866403,-0.0100000000000051,27.6,0.8845809752,83.28,0,28.97,1010.6,5.0,3.37,3.6672069535065908
3.37,82.87,23.01,6.57,0.5533915492,0.0900000000000034,25.9,0.8329212407,86.21,0,28.94,1011.0,5.0,3.0,3.7154105974591465
3.0,81.11,21.67,0.24,0.6481199011,0.0999999999999943,27.0,0.7615383075,82.87,0,28.31,1011.9,4.0,5.48,4.983123837666817
5.48,79.52,20.85,0.0,0.5562956155,0.0,27.1,0.8309844693,81.11,0,27.69,1012.4,4.0,5.7,5.266694738907814
5.7,80.31,19.65,0.04,0.5519369853,-0.039999999999992,26.5,0.8338858221,79.52,0,28.23,1012.0,4.0,4.94,4.884188718007504
4.94,82.0,21.35,0.41,0.4446351792,-0.0799999999999983,26.6,0.8957117602,80.31,0,27.67,1011.7,7.0,6.63,5.980712385648883
6.63,85.81,22.47,2.78,0.4802234974,-0.0500000000000113,26.6,0.8771461637,82.0,0,27.88,1010.9,7.0,6.21,5.240760755687056
6.21,85.35,23.15,3.39,0.5533915492,-0.0699999999999931,27.8,0.8329212407,85.81,0,27.73,1009.9,7.0,4.07,4.183292783706568
4.07,80.63,23.04,19.24,0.6266038114,0.0699999999999931,26.8,0.7793379649,85.35,0,28.46,1009.5,7.0,2.73,2.973039384607114
2.73,81.64,22.28,3.49,0.496973961,-0.019999999999996,26.9,0.8677654534,80.63,0,28.96,1010.4,5.0,4.29,3.4178464347714623
4.29,81.8,22.65,2.6,0.4893824517,-0.0100000000000051,26.8,0.8720692724,81.64,0,28.48,1010.3,5.0,4.31,4.055137623363992
4.31,84.55,22.39,1.53,0.3907311285,-0.0300000000000011,27.6,0.9205048535,81.8,0,27.85,1010.3,7.0,4.99,5.122891497623997
4.99,78.99,21.9,0.26,0.4493189986,-0.019999999999996,27.4,0.8933713883,84.55,0,28.08,1010.0,3.0,5.57,4.992475916032504
5.57,82.6,21.01,0.05,0.4586495545,-0.1099999999999994,26.7,0.8886172327,78.99,0,28.86,1009.0,4.0,5.03,4.5921127115271725
5.03,85.95,22.15,3.04,0.2923717047,0.0600000000000022,27.1,0.956304756,82.6,0,27.72,1008.5,7.0,4.37,4.978378608048791
4.37,86.99,23.31,3.48,-0.07671902813,-0.0400000000000062,26.6,0.9970527522,85.95,0,25.94,1008.9,8.0,6.68,6.0385376398059085
6.68,90.62,23.44,3.87,-0.2621891786,-0.019999999999996,26.7,0.9650164945,86.99,0,26.37,1008.9,6.0,6.16,5.566076986801138
6.16,88.04,23.79,9.86,0.2990407923,-0.0600000000000022,26.6,0.9542403285,90.62,0,28.4,1008.2,7.0,4.81,4.853666260130584
4.81,87.19,23.65,11.89,0.2655561175,0.0400000000000062,27.1,0.9640954042,88.04,0,29.02,1007.7,7.0,4.86,4.366938353375848
4.86,86.93,23.44,6.11,0.3939419096,0.019999999999996,27.2,0.9191353393,87.19,0,28.77,1008.8,5.0,4.53,4.982847676802178
4.53,83.39,23.41,1.04,0.2672383761,0.0300000000000011,27.9,0.9636304532,86.93,0,29.17,1008.9,5.0,5.65,4.761953829656328
5.65,86.52,23.07,1.89,0.2756373558,0.0300000000000011,28.1,0.9612616959,83.39,0,27.9,1008.9,7.0,5.45,5.700625201377614
5.45,85.88,23.49,1.79,0.4210358134,0.0100000000000051,28.8,0.9070440143,86.52,0,29.26,1009.4,4.0,5.05,6.265059957143645
5.05,83.33,22.63,0.33,0.6238795967,0.0300000000000011,28.9,0.7815204724,85.88,0,29.9,1009.6,4.0,4.3,5.321800029956974
4.3,81.7,22.27,0.71,0.5180270094,0.0899999999999892,27.9,0.8553642602,83.33,0,29.86,1009.4,4.0,4.18,4.609630626521997
4.18,82.62,22.44,1.01,0.5990235985,0.0799999999999983,28.1,0.8007313709,81.7,0,28.81,1010.5,6.0,4.52,5.072477707830628
4.52,78.76,21.44,1.18,0.4863353804,0.0700000000000073,27.1,0.873772223,82.62,0,28.32,1011.3,5.0,4.17,4.270406577936873
4.17,77.68,21.05,3.19,0.6004202253,-0.0100000000000051,27.4,0.7996846585,78.76,0,29.36,1011.7,3.0,4.07,4.492710460822369
4.07,79.09,20.86,0.22,0.5891963574,-0.039999999999992,26.9,0.8079898839,77.68,0,29.65,1011.7,4.0,4.43,4.221483199013541
4.43,80.05,21.02,0.39,0.546101961,-0.0200000000000102,28.1,0.8377187166,79.09,0,29.49,1011.7,2.0,4.73,4.897383736861537
4.73,76.27,20.0,0.02,0.5606389946,-0.1199999999999903,28.2,0.8280603346,80.05,0,28.96,1011.1,3.0,5.75,5.266751866689621
5.75,77.95,19.25,0.0,0.6347305132,0.0300000000000011,27.2,0.7727335735,76.27,0,29.18,1009.8,1.0,5.3,5.141290768793086
5.3,79.66,20.04,0.0,0.6665324702,0.0300000000000011,27.7,0.7454759997,77.95,0,29.55,1009.9,3.0,4.6,4.749395300981029
4.6,82.29,22.24,1.67,0.5764323162,0.0300000000000011,28.4,0.8171448983,79.66,0,30.1,1010.6,3.0,4.59,5.135768791780944
4.59,84.72,23.51,16.23,0.538770785,0.0099999999999909,28.3,0.842452397,82.29,0,29.63,1010.7,5.0,4.01,4.550540078647196
4.01,84.06,23.38,15.78,0.4648420457,0.019999999999996,28.4,0.8853936258,84.72,0,29.54,1011.4,6.0,4.16,3.505010201756662
4.16,82.18,23.13,1.4,0.546101961,0.0500000000000113,27.6,0.8377187166,84.06,0,29.36,1011.6,3.0,4.54,4.818267985650956
4.54,74.67,21.51,0.08,0.6170358751,-0.0300000000000011,27.4,0.786935022,82.18,0,29.92,1011.2,2.0,3.48,4.2922915473470535
3.48,75.49,22.32,0.16,0.7466381823,-0.0200000000000102,27.6,0.6652303547,74.67,0,30.03,1011.1,4.0,2.6,2.5709849903882245
2.6,78.1,21.89,5.74,0.7489557208,0.0400000000000062,28.1,0.6626200482,75.49,0,30.19,1010.9,6.0,3.01,3.2505810149700203
3.01,77.9,22.68,2.88,0.5519369853,0.1400000000000005,28.1,0.8338858221,78.1,0,30.08,1012.0,4.0,4.27,3.394821951011912
4.27,75.74,20.91,0.22,0.712026046,0.0799999999999983,28.2,0.702153053,77.9,0,29.45,1013.0,1.0,5.19,4.789083848872319
5.19,76.96,20.21,1.25,0.5210096318,-0.039999999999992,27.4,0.8535507973,75.74,0,29.72,1013.5,5.0,5.18,4.6982386049468605
5.18,83.2,23.59,6.16,0.6481199011,-0.1100000000000136,28.4,0.7615383075,76.96,0,30.41,1013.5,5.0,5.06,4.416013304636865
5.06,80.95,23.56,1.19,0.7289686274,0.0400000000000062,28.1,0.6845471059,83.2,0,29.91,1012.9,4.0,3.94,3.991067660329687
3.94,77.42,22.63,0.18,0.5620833779,0.1099999999999994,28.4,0.8270805743,80.95,0,30.43,1013.0,5.0,3.72,3.218926109989206
3.72,76.85,22.68,0.25,0.6908824111,0.019999999999996,28.6,0.7229671459,77.42,0,30.53,1013.9,4.0,4.65,4.120893622093285
4.65,80.46,23.14,4.48,0.6832737737,-0.0300000000000011,29.0,0.7301622766,76.85,0,30.09,1014.0,6.0,4.14,4.584464160587857
4.14,80.27,23.79,2.04,0.6613118653,-0.059999999999988,28.1,0.7501110696,80.46,0,30.04,1013.8,2.0,3.52,3.691578677009379
3.52,81.17,23.76,4.21,0.5254716511,-0.0900000000000034,28.1,0.8508111094,80.27,0,29.86,1013.7,4.0,3.45,3.542888216066668
3.45,80.09,23.72,4.79,0.6781596699,-0.0799999999999983,27.9,0.7349145951,81.17,0,30.49,1012.4,4.0,3.59,3.0831159678419886
3.59,78.65,23.11,0.54,0.6730125135,-0.0300000000000011,28.5,0.739631095,80.09,0,30.84,1011.6,3.0,4.37,4.0257272261984935
4.37,78.35,23.57,0.45,0.5835412114,-0.0400000000000062,29.0,0.8120835269,78.65,0,30.81,1010.7,4.0,4.32,4.354910145713772
4.32,78.97,24.45,0.3,0.7535633923,0.0200000000000102,28.1,0.6573752458,78.35,0,28.85,1010.3,8.0,2.69,2.6011023103818074
2.69,80.4,24.55,8.4,0.6360782203,-0.0300000000000011,28.1,0.7716245834,78.97,0,30.15,1010.6,7.0,3.13,2.7504009298676086
3.13,80.86,24.62,5.17,0.6626200482,-0.0300000000000011,24.4,0.7489557208,80.4,0,30.4,1010.7,5.0,4.12,3.436694183052689
4.12,81.02,23.77,10.66,0.6467897795,-0.0600000000000022,27.8,0.7626683297,80.86,0,29.47,1010.3,3.0,2.86,3.210267370892259
2.86,76.98,24.39,2.59,0.653420604,-0.0600000000000022,28.1,0.7569950557,81.02,0,30.3,1009.5,3.0,1.74,2.0389387696855645
1.74,78.77,25.44,4.27,-0.4939418666,-0.019999999999996,27.6,-0.8694949295,76.98,0,30.01,1008.8,5.0,1.47,1.7715235374223703
1.47,81.2,25.37,8.45,-0.09237058745,0.0499999999999971,28.9,0.9957246982,78.77,0,29.81,1009.0,5.0,1.63,1.4140946735498245
1.63,76.28,24.44,1.55,0.9372819895,0.0,27.6,0.3485720473,81.2,0,29.7,1010.0,2.0,1.14,0.963913412947419
1.14,76.75,23.77,9.67,-0.9521293927,-0.0100000000000051,28.8,-0.305695305,76.28,0,30.73,1009.4,3.0,1.8,2.017793046488943
1.8,81.71,25.47,10.36,-0.2689198206,-0.0499999999999971,27.8,-0.9631625668,76.75,0,29.89,1009.3,4.0,2.9,2.034657634333965
2.9,83.92,25.11,4.95,-0.2503800041,0.019999999999996,27.6,-0.9681476404,81.71,0,28.99,1009.1,5.0,2.88,3.055982077977074
2.88,79.21,24.78,2.13,-0.8038568606,-0.039999999999992,28.2,-0.5948227868,83.92,0,30.95,1009.1,4.0,1.82,1.667026939444618
1.82,84.82,25.24,7.0,-0.7071067812,0.0699999999999931,28.4,-0.7071067812,79.21,0,28.9,1008.8,6.0,3.3,2.664058676092699
3.3,80.67,25.38,3.98,-0.5313985795,0.0200000000000102,28.1,-0.8471219214,84.82,0,29.32,1009.0,6.0,2.89,2.5826009816390076
2.89,81.52,24.69,28.12,-0.3387379202,-0.0100000000000051,27.9,-0.940880769,80.67,0,30.64,1009.6,6.0,2.72,2.2270600569844015
2.72,77.63,24.93,1.74,-0.5210096318,0.0600000000000022,27.6,-0.8535507973,81.52,0,30.71,1009.9,3.0,1.66,1.452081047085248
1.66,76.12,25.07,1.1,-0.9997806835,-0.0200000000000102,28.7,0.02094241988,77.63,0,30.61,1010.4,4.0,1.93,1.8654131078033673
1.93,78.19,25.51,1.8,-0.9335804265,-0.039999999999992,28.6,0.3583679495,76.12,0,30.35,1009.7,3.0,1.76,1.8665911281307124
1.76,79.7,24.89,1.66,-0.6018150232,0.019999999999996,29.1,-0.79863551,78.19,0,30.81,1009.3,4.0,1.91,2.209257040167345
1.91,80.84,25.12,3.01,-0.5030199466,0.0700000000000073,28.9,-0.864274802,79.7,0,30.47,1009.8,5.0,2.6,2.3882668256414967
2.6,81.3,25.11,6.21,-0.7604059656,-0.0500000000000113,27.8,-0.6494480483,80.84,0,30.29,1010.2,4.0,1.74,2.420318402594912
1.74,80.19,25.12,2.07,-0.7313537016,-0.059999999999988,28.6,-0.6819983601,81.3,0,30.48,1009.9,4.0,1.71,1.9423053738853335
1.71,80.65,24.65,3.46,-0.4289351334,0.0300000000000011,29.2,-0.9033352929,80.19,0,30.7,1009.1,5.0,2.44,2.149965861713617
2.44,82.88,25.48,6.55,-0.2873605198,-0.0500000000000113,28.5,-0.9578224948,80.65,0,30.02,1009.7,4.0,2.64,2.5240324156569156
2.64,82.94,25.39,5.05,-0.2317479035,0.0,28.6,-0.9727758782,82.88,0,29.9,1009.4,6.0,2.76,2.7629202017972787
2.76,84.74,24.88,21.27,-0.3567379993,0.0900000000000034,28.1,-0.9342044743,82.94,0,29.21,1009.6,6.0,2.88,2.819699416113329
2.88,82.62,24.58,6.8,-0.3891239501,-0.039999999999992,27.7,-0.9211854056,84.74,0,29.85,1010.5,5.0,2.29,2.1408955138595003
2.29,81.68,24.91,5.4,-0.6652303547,0.0299999999999869,28.8,-0.7466381823,82.62,0,29.67,1009.9,6.0,2.03,2.369496337555191
2.03,70.56,25.52,7.24,0.930417568,0.0700000000000073,28.4,0.3665012267,81.68,0,31.55,1010.0,5.0,1.38,1.2464521019771615
1.38,75.23,25.32,16.93,0.5504807401,0.1700000000000017,27.6,-0.8348478633,70.56,0,30.76,1010.8,6.0,2.08,2.0286571358587473
2.08,71.46,24.86,3.52,0.549022818,-0.0499999999999971,27.9,0.8358073614,75.23,0,31.71,1012.4,3.0,1.83,1.9587504381674468
1.83,74.02,24.83,1.15,0.8461931661,-0.1400000000000005,28.8,0.5328762761,71.46,0,31.61,1012.0,3.0,2.2,2.3345702712741887
2.2,72.41,24.05,0.15,0.8377187166,0.019999999999996,28.8,0.546101961,74.02,0,31.75,1010.6,2.0,1.99,2.1732781045230993
1.99,73.3,24.29,0.04,0.4178670738,-0.0100000000000051,29.4,-0.9085081775,72.41,0,31.54,1010.5,2.0,2.05,1.745093618443312
2.05,76.06,25.72,1.99,-0.9316912276,-0.0300000000000011,29.6,-0.3632512305,73.3,0,31.11,1010.4,5.0,1.35,1.7756924194750483
1.35,83.72,26.45,3.77,-0.9232102171,0.0500000000000113,29.0,-0.3842953227,76.06,0,29.71,1010.5,5.0,2.22,2.3625745121310078
2.22,81.86,26.03,6.39,-0.8280603346,-0.0600000000000022,28.9,-0.5606389946,83.72,0,30.32,1010.6,4.0,2.36,2.5560499202002163
2.36,82.88,25.8,5.35,-0.6858183529,-0.1200000000000045,28.4,-0.7277727577,81.86,0,29.27,1010.1,5.0,1.84,2.2300747975553374
1.84,79.66,25.23,0.31,-0.6743023876,0.0300000000000011,29.1,-0.7384553406,82.88,0,30.97,1009.1,3.0,2.07,1.9731643505415595
2.07,77.79,25.76,0.19,-0.7975839288,0.0699999999999931,29.5,-0.6032079877,79.66,0,31.34,1009.4,2.0,1.58,2.1358226400055558
1.58,81.43,25.6,0.23,-0.4863353804,-0.1299999999999954,29.9,-0.873772223,77.79,0,31.04,1009.8,3.0,2.69,2.830473434620483
2.69,82.08,25.93,1.07,-0.6320293027,-0.1400000000000005,29.9,-0.7749444887,81.43,0,30.24,1008.2,4.0,3.65,3.089161617983635
3.65,80.33,26.63,5.76,-0.7313537016,-0.0499999999999971,29.5,-0.6819983601,82.08,0,30.57,1006.9,5.0,3.56,3.1086412472196114
3.56,82.42,26.19,5.11,-0.8007313709,0.019999999999996,28.9,-0.5990235985,80.33,0,30.14,1007.1,5.0,2.84,2.6249628731875676
2.84,83.95,26.77,3.38,-0.882126866,-0.0099999999999909,28.2,-0.4710118812,82.42,0,30.01,1006.9,4.0,2.12,2.562784687019
2.12,84.57,26.93,6.39,-0.5343523494,0.1099999999999994,29.6,-0.8452618332,83.95,0,29.7,1007.5,5.0,1.88,2.270774874447468
1.88,86.58,25.76,12.51,-0.4617486132,0.0999999999999943,29.4,-0.8870108332,84.57,0,29.05,1008.2,6.0,2.24,2.5681032003975566
2.24,75.01,25.23,21.86,-0.930417568,0.0,27.6,-0.3665012267,86.58,0,30.51,1008.7,5.0,1.43,1.356877439136922
1.43,75.58,25.3,9.98,0.8870108332,-0.0499999999999971,28.2,-0.4617486132,75.01,0,31.81,1008.1,5.0,2.14,1.7263923991321681
2.14,78.0,25.46,14.49,0.4893824517,0.039999999999992,28.8,-0.8720692724,75.58,0,31.46,1008.4,5.0,2.01,1.7679723413289512
2.01,80.88,25.65,32.27,-0.2215484976,-0.0299999999999869,28.4,-0.9751493543,78.0,0,30.13,1008.8,6.0,1.69,1.6422603867924805
1.69,79.94,26.14,10.99,-0.1942343512,-0.0900000000000034,27.7,-0.9809551553,80.88,0,31.26,1008.5,6.0,2.88,2.1416493890260013
2.88,85.75,26.07,36.8,-0.4162807923,0.0300000000000011,28.8,-0.909236109,79.94,1,29.4,1007.5,6.0,3.76,2.9152667210689387
3.76,83.2,25.9,8.52,-0.8443279255,0.1299999999999954,27.9,-0.535826795,85.75,1,29.74,1007.9,7.0,3.55,3.6740511472804993
3.55,85.12,26.01,13.94,-0.9372819895,0.0699999999999931,28.0,-0.3485720473,83.2,1,29.1,1009.0,7.0,4.48,3.58966545779508
4.48,85.32,25.5,38.15,-0.9933727656,-0.039999999999992,28.3,0.1149371505,85.12,1,27.53,1009.5,7.0,4.25,4.300626291216021
4.25,85.17,25.47,30.86,-0.9348256764,-0.0799999999999983,25.6,-0.3551069624,85.32,1,27.07,1008.9,7.0,4.75,4.282444991028852
4.75,83.61,25.46,5.49,-0.875464527,-0.0300000000000011,28.4,-0.4832823833,85.17,1,29.32,1008.7,7.0,4.5,4.233039647806756
4.5,81.2,25.78,14.67,-0.98450318,-0.0400000000000062,28.8,0.1753667261,83.61,1,29.64,1008.1,7.0,4.79,4.590315365270973
4.79,82.46,25.9,5.07,-0.9218631516,-0.0099999999999909,29.1,0.3875155865,81.2,1,29.02,1008.0,7.0,3.68,4.372282721430506
3.68,81.73,25.7,13.04,-0.9985366703,0.0799999999999983,28.6,0.05407881298,82.46,1,29.32,1007.7,8.0,3.51,2.852825902177299
3.51,82.82,25.57,10.46,-0.9668233886,-0.0600000000000022,27.9,-0.2554457579,81.73,1,29.09,1008.0,6.0,3.88,3.220232260959842
3.88,83.83,26.23,3.18,-0.8201518759,0.1400000000000005,29.1,-0.5721458734,82.82,1,29.2,1007.7,7.0,5.52,5.972634246515053
5.52,84.32,26.44,7.44,-0.7277727577,0.0600000000000022,28.5,-0.6858183529,83.83,1,29.71,1009.0,5.0,6.71,5.623585911888217
6.71,86.51,26.59,5.19,-0.8329212407,0.0099999999999909,29.5,-0.5533915492,84.32,1,28.9,1010.3,5.0,6.74,6.387134272620528
6.74,86.27,27.28,3.8,-0.8964864304,-0.0899999999999892,29.2,-0.4430711908,86.51,1,29.53,1010.7,7.0,6.44,6.604738346298663
6.44,88.29,27.07,2.19,-0.9521293927,-0.0100000000000051,29.7,-0.305695305,86.27,1,29.68,1009.7,5.0,5.6,5.65277294317095
5.6,87.35,27.01,1.75,-0.9342044743,0.0699999999999931,29.7,-0.3567379993,88.29,1,29.84,1009.8,4.0,3.54,4.3630218404130074
3.54,85.84,26.59,3.33,-0.7205511117,0.0300000000000011,30.6,-0.6934018283,87.35,1,30.0,1010.1,5.0,3.88,3.98268693040545
3.88,83.58,26.26,5.34,-0.4493189986,0.1099999999999994,29.9,-0.8933713883,85.84,1,30.2,1010.8,4.0,4.27,4.016922936617217
4.27,88.0,25.8,4.9,-0.54317445,-0.0299999999999869,29.3,-0.8396198645,83.58,1,28.91,1011.6,5.0,4.73,4.9605225884426405
4.73,88.25,26.16,5.45,-0.6781596699,-0.0700000000000073,28.1,-0.7349145951,88.0,1,28.93,1010.9,6.0,4.64,4.7377296884789475
4.64,88.36,26.24,4.71,-0.7033947028,0.0499999999999971,27.2,-0.7107994739,88.25,1,28.84,1010.3,5.0,4.84,4.9090894469205795
4.84,87.11,26.04,1.37,-0.4802234974,0.0600000000000022,28.1,-0.8771461637,88.36,1,29.51,1011.6,3.0,4.68,5.028682371873099
4.68,86.03,25.53,2.06,-0.4939418666,0.0400000000000062,29.0,-0.8694949295,87.11,1,29.45,1011.9,4.0,3.66,4.443950407284386
3.66,87.21,25.11,0.57,-0.557745109,0.0,28.9,-0.8300122851,86.03,1,29.42,1011.8,3.0,3.96,4.080920220783777
3.96,88.39,25.54,0.25,-0.7727335735,0.019999999999996,29.3,-0.6347305132,87.21,1,29.05,1011.7,5.0,4.45,4.344630820486015
4.45,86.63,26.27,0.69,-0.9552783621,-0.019999999999996,30.4,-0.29570805,88.39,1,29.64,1012.3,4.0,5.0,4.877410248605884
5.0,85.05,26.54,1.15,-0.9735789029,-0.1700000000000017,30.1,-0.2283508701,86.63,1,29.66,1012.1,5.0,4.88,5.250689049873166
4.88,84.27,26.84,0.83,-0.9702957263,-0.1500000000000056,30.4,-0.2419218956,85.05,1,30.21,1010.0,5.0,4.54,5.164512072596725
4.54,85.59,26.85,1.93,-0.7144726796,0.0400000000000062,30.4,-0.6996633405,84.27,1,30.09,1009.1,5.0,3.59,4.411152040825066
3.59,88.27,26.64,10.27,-0.7637960286,0.0799999999999983,29.9,-0.6454576877,85.59,1,28.77,1009.4,6.0,3.85,3.9542891049860183
3.85,83.57,25.76,5.77,-0.7933533403,0.039999999999992,28.9,-0.608761429,88.27,1,29.12,1009.8,4.0,4.19,4.149105392516613
4.19,84.77,25.41,12.56,-0.9245460336,-0.0300000000000011,29.4,-0.3810703764,83.57,1,29.57,1009.5,6.0,5.97,4.927250962670423
5.97,87.77,26.69,8.23,-0.8651514206,-0.019999999999996,29.1,-0.5015107372,84.77,1,29.14,1009.6,5.0,5.9,6.044868467755402
5.9,86.2,26.48,2.6,-0.8694949295,0.019999999999996,29.6,-0.4939418666,87.77,1,28.81,1010.0,6.0,6.14,6.130980520651328
6.14,84.4,26.17,2.65,-0.8589598969,0.0200000000000102,30.1,-0.5120428649,86.2,1,29.04,1009.8,6.0,6.47,6.139253166649326
6.47,84.99,26.44,6.51,-0.8933713883,-0.0499999999999971,29.5,-0.4493189986,84.4,1,29.21,1009.8,7.0,6.6,6.651351421050782
6.6,86.18,26.59,4.82,-0.9505157316,-0.0400000000000062,29.2,-0.3106764296,84.99,1,28.94,1009.4,6.0,5.87,6.278088000463148
5.87,84.11,26.66,6.02,-0.9177546257,0.019999999999996,29.6,-0.3971478906,86.18,1,29.15,1009.0,6.0,7.62,6.162038000804827
7.62,84.12,26.32,5.18,-0.9414705448,0.0200000000000102,29.6,-0.3370952584,84.11,1,29.13,1009.3,6.0,6.79,6.8227146194410855
6.79,86.49,26.53,4.09,-0.8987940463,-0.1000000000000085,29.5,-0.4383711468,84.12,1,29.12,1009.6,5.0,6.31,6.473414083661242
